Longitude,Latitude,Actual_UHI,Predicted_UHI,Correct
-70.738315,-33.40008167,Medium,Medium,True
-70.737915,-33.40019833,Medium,Low,False
-70.73752167,-33.40032667,High,High,True
-70.73715667,-33.40042,High,High,True
-70.73678833,-33.40051333,High,High,True
-70.73643333,-33.40059667,High,High,True
-70.73603833,-33.40068167,High,High,True
-70.73568167,-33.40066333,High,High,True
-70.73547,-33.400355,High,High,True
-70.73524167,-33.40012333,High,High,True
-70.734805,-33.40021,High,High,True
-70.73442667,-33.400275,High,High,True
-70.73395,-33.40037,High,High,True
-70.73360167,-33.40058333,High,High,True
-70.73335333,-33.40093,High,High,True
-70.73304667,-33.40126833,High,High,True
-70.73271833,-33.40155833,High,High,True
-70.73243667,-33.40173667,High,High,True
-70.732105,-33.40181667,High,High,True
-70.7317,-33.40191,High,High,True
-70.731405,-33.40211167,High,High,True
-70.73111833,-33.40236,High,High,True
-70.73087667,-33.40264333,High,High,True
-70.73065667,-33.40292,High,High,True
-70.730445,-33.40318667,High,High,True
-70.73024,-33.40346833,High,High,True
-70.730005,-33.40376167,High,High,True
-70.72983333,-33.40398833,High,High,True
-70.72966,-33.404235,High,High,True
-70.729455,-33.40449667,High,High,True
-70.72921167,-33.404815,Medium,High,False
-70.72903167,-33.405055,Medium,High,False
-70.72882667,-33.405315,Medium,Low,False
-70.728635,-33.40556333,Medium,High,False
-70.72843833,-33.405805,Medium,High,False
-70.72824833,-33.40603333,Medium,High,False
-70.72792833,-33.40646833,Medium,High,False
-70.72763,-33.40674,Medium,High,False
-70.72734667,-33.406985,High,High,True
-70.72711,-33.407165,High,High,True
-70.72686833,-33.40735333,High,High,True
-70.72664167,-33.40754167,High,Medium,False
-70.72634167,-33.40777,High,High,True
-70.72592667,-33.40809,High,High,True
-70.72570667,-33.40827,High,High,True
-70.72544167,-33.40847667,High,High,True
-70.72517167,-33.40869167,High,High,True
-70.724895,-33.40889833,High,High,True
-70.724635,-33.40911833,High,High,True
-70.72440333,-33.40936167,High,High,True
-70.72425167,-33.40961833,High,High,True
-70.72405667,-33.40992,Medium,High,False
-70.72343333,-33.41085167,High,High,True
-70.72325167,-33.411045,High,High,True
-70.72295333,-33.41127333,High,High,True
-70.72271667,-33.41151,High,High,True
-70.72252167,-33.41172,Medium,High,False
-70.72225,-33.41197667,Medium,High,False
-70.72197333,-33.41222167,High,High,True
-70.72161833,-33.41242167,Medium,High,False
-70.72124333,-33.41256833,High,High,True
-70.72096333,-33.41267,High,High,True
-70.72068833,-33.41278333,High,High,True
-70.720405,-33.4129,High,High,True
-70.720125,-33.41300333,High,High,True
-70.71984,-33.41310667,High,High,True
-70.719565,-33.41322,Medium,High,False
-70.71930167,-33.41334833,Medium,High,False
-70.71904,-33.41351667,High,High,True
-70.71877833,-33.41368833,High,High,True
-70.71849167,-33.41387333,High,High,True
-70.71824833,-33.41403167,High,Medium,False
-70.71798333,-33.41419,High,High,True
-70.71773,-33.41435333,High,High,True
-70.71745,-33.41454167,High,High,True
-70.717195,-33.41469167,High,High,True
-70.716945,-33.41480667,High,High,True
-70.716535,-33.41497333,High,Low,False
-70.71599333,-33.41521667,High,High,True
-70.71618833,-33.41558833,High,High,True
-70.716395,-33.41594,High,High,True
-70.716575,-33.41623167,High,High,True
-70.71674,-33.41653333,High,High,True
-70.71681333,-33.41683,High,High,True
-70.71687667,-33.41707833,High,High,True
-70.71694167,-33.41739,High,High,True
-70.71700667,-33.41768833,High,Medium,False
-70.717075,-33.41793667,High,High,True
-70.717145,-33.41823333,High,High,True
-70.71722667,-33.41853833,High,High,True
-70.71731833,-33.41890833,High,High,True
-70.71739333,-33.419295,High,High,True
-70.717435,-33.41954,High,High,True
-70.71749333,-33.41979333,High,High,True
-70.71755,-33.42006167,High,High,True
-70.71761167,-33.42033667,High,High,True
-70.71767,-33.42058167,High,High,True
-70.71779333,-33.42101333,High,High,True
-70.71790833,-33.42144167,High,High,True
-70.718015,-33.42191,High,High,True
-70.71809,-33.422225,Medium,High,False
-70.71816333,-33.42250667,High,High,True
-70.71823833,-33.42277,High,High,True
-70.7183,-33.42307,Medium,High,False
-70.71837,-33.42337833,Medium,High,False
-70.71843833,-33.423685,Medium,High,False
-70.71850333,-33.423965,Medium,High,False
-70.71859167,-33.42422333,Medium,High,False
-70.718675,-33.4245,Medium,High,False
-70.71877667,-33.4248,Medium,Medium,True
-70.71885,-33.42507833,Medium,Low,False
-70.71893167,-33.42538333,Medium,High,False
-70.71908333,-33.42596333,Medium,High,False
-70.71917333,-33.42621333,Medium,High,False
-70.71924667,-33.42651,Medium,High,False
-70.719315,-33.42679167,Medium,Medium,True
-70.71939833,-33.42711333,Medium,High,False
-70.719475,-33.42742667,Medium,Medium,True
-70.71954333,-33.42770167,Medium,High,False
-70.719625,-33.42799667,Medium,High,False
-70.719695,-33.42829167,Medium,High,False
-70.71977667,-33.42864167,Medium,High,False
-70.719845,-33.42894333,Medium,High,False
-70.71991667,-33.429225,High,High,True
-70.72000333,-33.429545,Medium,High,False
-70.72009333,-33.42986833,High,High,True
-70.72016167,-33.43014167,High,High,True
-70.72031167,-33.430725,High,High,True
-70.720365,-33.43098833,High,High,True
-70.72043,-33.43127833,Medium,High,False
-70.72048,-33.43156333,Medium,High,False
-70.72056833,-33.43197333,Medium,Medium,True
-70.72068167,-33.4324,High,High,True
-70.72075167,-33.43282167,High,High,True
-70.72082667,-33.43319167,High,High,True
-70.72089333,-33.43357167,High,High,True
-70.72096667,-33.43394167,High,High,True
-70.72103167,-33.43424167,High,Medium,False
-70.72110167,-33.4346,High,High,True
-70.72116833,-33.43485833,Medium,High,False
-70.72124,-33.43520833,Medium,High,False
-70.721325,-33.43559,Medium,High,False
-70.721435,-33.43597333,Medium,High,False
-70.72148833,-33.43623667,Medium,High,False
-70.72153833,-33.43654833,Medium,High,False
-70.72128,-33.43667667,High,High,True
-70.72073333,-33.43676,Medium,High,False
-70.72041167,-33.43681167,Medium,High,False
-70.72008167,-33.43686,Medium,High,False
-70.71965333,-33.43712167,High,High,True
-70.71958667,-33.438175,Medium,High,False
-70.71956833,-33.43851,Medium,High,False
-70.71956,-33.43879667,Medium,High,False
-70.71954167,-33.43921833,Medium,High,False
-70.71961333,-33.43957333,Medium,High,False
-70.71967,-33.43992,Medium,High,False
-70.71972,-33.44032667,Medium,High,False
-70.71976,-33.44068667,Medium,High,False
-70.71981833,-33.44109333,High,High,True
-70.71981667,-33.44148167,Medium,High,False
-70.71976167,-33.44187,Medium,High,False
-70.719735,-33.44219,Medium,Low,False
-70.71965667,-33.44264,Medium,High,False
-70.719615,-33.44299167,High,High,True
-70.719565,-33.44328667,High,High,True
-70.7201,-33.44382667,High,Low,False
-70.72063167,-33.44392667,High,High,True
-70.72113667,-33.443985,Medium,High,False
-70.721435,-33.44401667,Medium,Medium,True
-70.72185333,-33.44406833,Medium,High,False
-70.722285,-33.44412,Medium,High,False
-70.72274667,-33.444185,Low,High,False
-70.723425,-33.44425167,Medium,High,False
-70.72373,-33.44428167,Medium,High,False
-70.72406333,-33.44430167,Medium,Medium,True
-70.72440167,-33.444325,Medium,High,False
-70.72475,-33.44435667,Low,High,False
-70.72511,-33.44437833,Low,High,False
-70.72546167,-33.444395,Medium,High,False
-70.72582,-33.444415,Medium,High,False
-70.72619667,-33.44443167,Medium,High,False
-70.72654833,-33.444445,Medium,High,False
-70.72689833,-33.44444667,Medium,Medium,True
-70.72726333,-33.44445333,High,High,True
-70.72758167,-33.44446,Medium,High,False
-70.72793833,-33.44447667,Medium,High,False
-70.72824,-33.44448833,Medium,High,False
-70.72857,-33.4445,Medium,High,False
-70.728915,-33.44450667,Medium,High,False
-70.72926167,-33.44451333,Medium,High,False
-70.72962667,-33.44451667,High,High,True
-70.72998,-33.444515,High,High,True
-70.73032833,-33.44452167,High,High,True
-70.73065833,-33.444515,High,High,True
-70.731065,-33.444515,High,High,True
-70.73136833,-33.44452167,Medium,High,False
-70.73174167,-33.44453167,Medium,High,False
-70.73206833,-33.44453167,Medium,High,False
-70.73244833,-33.44453333,Medium,High,False
-70.73284333,-33.44454333,Medium,High,False
-70.73319167,-33.44455333,Medium,High,False
-70.73417,-33.44457833,High,High,True
-70.73460333,-33.44457667,High,High,True
-70.735015,-33.44458,High,High,True
-70.73542333,-33.444585,High,High,True
-70.73582333,-33.44458167,High,High,True
-70.7362,-33.44457667,Medium,High,False
-70.73660667,-33.44458833,Medium,High,False
-70.737075,-33.44461833,High,Medium,False
-70.73757167,-33.44462167,High,High,True
-70.738055,-33.44460333,Medium,High,False
-70.738605,-33.444785,High,High,True
-70.73858,-33.44518667,High,High,True
-70.73856333,-33.44548667,High,High,True
-70.73829167,-33.44557667,High,High,True
-70.73796167,-33.44571,High,Medium,False
-70.737725,-33.44583667,High,High,True
-70.737085,-33.44613,High,Medium,False
-70.736655,-33.44612167,Medium,High,False
-70.73619333,-33.44615167,Medium,High,False
-70.73582167,-33.446135,Medium,High,False
-70.735435,-33.44612,High,High,True
-70.73501667,-33.44611167,High,High,True
-70.73461167,-33.44612,High,High,True
-70.73424333,-33.44613333,High,Medium,False
-70.73388333,-33.44613333,High,High,True
-70.73361667,-33.44615333,High,High,True
-70.73326667,-33.44614,High,High,True
-70.73286,-33.446155,Medium,High,False
-70.73241833,-33.44613667,Medium,High,False
-70.73198833,-33.44613167,Medium,High,False
-70.73157167,-33.446135,High,High,True
-70.73122833,-33.44614167,High,High,True
-70.73101333,-33.44634833,High,High,True
-70.73101833,-33.44664,High,High,True
-70.73103,-33.44693833,Medium,High,False
-70.73102833,-33.44729167,High,High,True
-70.73102,-33.44767667,High,High,True
-70.73103667,-33.44795333,Medium,High,False
-70.73104,-33.448255,Medium,Low,False
-70.73103,-33.44858333,Medium,Medium,True
-70.73103,-33.44890167,Medium,High,False
-70.73103667,-33.44918833,Medium,Medium,True
-70.73104,-33.44946333,High,High,True
-70.73104333,-33.44974667,High,High,True
-70.73105667,-33.45006333,High,High,True
-70.731055,-33.45034167,High,High,True
-70.73072167,-33.4505,Medium,High,False
-70.73033833,-33.450495,High,High,True
-70.72989667,-33.45047167,Medium,High,False
-70.72948833,-33.45042833,Medium,High,False
-70.72906833,-33.45048,Medium,High,False
-70.728675,-33.45052667,Medium,High,False
-70.72786333,-33.450675,Medium,High,False
-70.727505,-33.45079833,Medium,High,False
-70.72719,-33.45089667,High,Medium,False
-70.72684333,-33.451,High,High,True
-70.72650167,-33.4511,Medium,High,False
-70.72617833,-33.451205,Medium,High,False
-70.72585,-33.45129667,High,High,True
-70.72549833,-33.45139167,High,High,True
-70.72513167,-33.45149333,Medium,High,False
-70.72476167,-33.45158167,High,High,True
-70.72441333,-33.45165667,High,High,True
-70.72408333,-33.45172333,Medium,High,False
-70.72377833,-33.45178333,Medium,High,False
-70.72343333,-33.45183,High,High,True
-70.72288167,-33.45182333,High,High,True
-70.72248167,-33.451805,High,High,True
-70.73363111,-33.444575,High,High,True
-70.76818,-33.43970333,High,High,True
-70.76811167,-33.43933167,Medium,High,False
-70.76805167,-33.439045,Medium,High,False
-70.76797167,-33.43871667,Medium,High,False
-70.76789833,-33.43841,Medium,High,False
-70.76781333,-33.43807667,Medium,High,False
-70.767735,-33.43769833,Medium,High,False
-70.76764667,-33.43732167,Medium,High,False
-70.76755,-33.436935,Medium,High,False
-70.76748,-33.436645,Medium,High,False
-70.767375,-33.43613833,High,High,True
-70.767295,-33.43579333,High,High,True
-70.76719,-33.43542833,Medium,High,False
-70.76710333,-33.435135,Medium,Medium,True
-70.76703833,-33.43484167,Medium,High,False
-70.76696333,-33.43451167,Medium,High,False
-70.76688667,-33.43420333,Medium,High,False
-70.76679333,-33.43388167,High,High,True
-70.76666667,-33.43353667,Medium,Medium,True
-70.76659333,-33.43329,Medium,Low,False
-70.76647833,-33.43303,Medium,High,False
-70.76634,-33.43273833,Medium,High,False
-70.76614333,-33.43230333,Medium,High,False
-70.76601,-33.43204833,High,High,True
-70.76587333,-33.43173,High,High,True
-70.76569333,-33.43135667,High,High,True
-70.76554167,-33.43104833,High,High,True
-70.76544833,-33.43067333,High,High,True
-70.76535167,-33.43036833,High,High,True
-70.76526,-33.43005833,High,High,True
-70.76515333,-33.42976,High,High,True
-70.76496167,-33.42945,High,High,True
-70.76479333,-33.42912833,High,High,True
-70.76472,-33.42888667,High,High,True
-70.76459833,-33.42849167,High,High,True
-70.76450167,-33.42817167,High,High,True
-70.76440667,-33.42787833,High,Medium,False
-70.76432167,-33.42754667,High,Low,False
-70.764225,-33.42728167,High,High,True
-70.7638,-33.42737167,High,High,True
-70.76341833,-33.42752833,High,High,True
-70.76291,-33.42771833,High,High,True
-70.762345,-33.42779,High,High,True
-70.76181167,-33.42780833,Medium,Medium,True
-70.76134667,-33.427795,Medium,High,False
-70.76086333,-33.42772667,Medium,Medium,True
-70.76032667,-33.42759167,High,High,True
-70.759775,-33.427525,High,High,True
-70.75922167,-33.42749167,High,High,True
-70.758775,-33.42750333,Medium,High,False
-70.758385,-33.42747833,Medium,High,False
-70.757945,-33.42744333,Medium,High,False
-70.75745333,-33.42741,High,High,True
-70.75698167,-33.42741167,High,High,True
-70.75650167,-33.42744333,Medium,High,False
-70.756045,-33.427485,Medium,Medium,True
-70.75564667,-33.427545,Medium,High,False
-70.75525833,-33.42767833,High,High,True
-70.754905,-33.42786667,Medium,High,False
-70.75466167,-33.42798,High,High,True
-70.75426167,-33.428075,High,High,True
-70.75385167,-33.428125,High,High,True
-70.75343333,-33.428185,High,High,True
-70.75297,-33.42822667,High,High,True
-70.75251167,-33.428255,High,High,True
-70.752155,-33.42839833,High,High,True
-70.751825,-33.42862333,High,Medium,False
-70.75147833,-33.42878667,High,High,True
-70.75105333,-33.42898,High,High,True
-70.75067833,-33.42909167,High,High,True
-70.750605,-33.42882667,High,High,True
-70.75064667,-33.42842167,High,High,True
-70.75072333,-33.42804667,High,High,True
-70.750825,-33.42766167,Medium,High,False
-70.75089833,-33.427315,Medium,High,False
-70.75093,-33.42694833,High,High,True
-70.750995,-33.42665833,High,High,True
-70.75115167,-33.42622333,Medium,High,False
-70.751245,-33.42593667,Medium,High,False
-70.75132,-33.42561,Medium,Medium,True
-70.75134833,-33.425335,Medium,High,False
-70.75142167,-33.42498333,Medium,High,False
-70.75137333,-33.42471833,Medium,High,False
-70.75141667,-33.42438167,High,High,True
-70.75152667,-33.42397833,High,High,True
-70.75161,-33.42356833,Medium,High,False
-70.75167833,-33.42313667,Medium,High,False
-70.751785,-33.422745,Medium,High,False
-70.75186167,-33.42246167,Medium,High,False
-70.75193667,-33.42203167,Medium,High,False
-70.75200833,-33.42170333,Medium,High,False
-70.75208,-33.421275,Low,Low,True
-70.752185,-33.42083167,Medium,Medium,True
-70.75230167,-33.420355,Medium,High,False
-70.75243667,-33.419845,High,High,True
-70.75253833,-33.41939833,Medium,High,False
-70.75264,-33.418955,High,High,True
-70.75273333,-33.41856167,Medium,High,False
-70.75283333,-33.41814833,Medium,Medium,True
-70.75293667,-33.41771167,Medium,High,False
-70.75301167,-33.41732,Medium,High,False
-70.75316333,-33.41666167,High,High,True
-70.75323667,-33.416365,Medium,High,False
-70.75330833,-33.41600667,Medium,Low,False
-70.753365,-33.41567333,Medium,Low,False
-70.75344167,-33.41537833,Medium,High,False
-70.75351333,-33.415055,Medium,High,False
-70.75361333,-33.41468833,Low,High,False
-70.75370833,-33.414325,Medium,High,False
-70.75378167,-33.41394333,High,High,True
-70.7551,-33.41359833,High,High,True
-70.75574333,-33.41357667,Medium,High,False
-70.75638,-33.41360667,Medium,High,False
-70.75705833,-33.41364333,Medium,High,False
-70.75768667,-33.41367,Medium,High,False
-70.75829167,-33.41369667,Medium,High,False
-70.75884833,-33.41372333,Medium,High,False
-70.75936667,-33.413745,Medium,High,False
-70.76024333,-33.413785,High,High,True
-70.76062167,-33.41382,High,High,True
-70.76106167,-33.41386,Medium,Medium,True
-70.76156833,-33.41397833,Medium,High,False
-70.76205167,-33.41407667,Medium,High,False
-70.762505,-33.41421667,High,High,True
-70.76295833,-33.41429667,High,High,True
